,datetime,ipsrc,ipdst,dstport,proto,action,policyid,is_ip_bad
932,2024-03-11 17:11:18,172.217.20.174,192.168.182.130,35140,TCP,Deny,34,False
933,2024-03-11 17:11:18,172.217.20.174,192.168.182.130,35140,TCP,Deny,34,False
934,2024-03-11 17:11:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
935,2024-03-11 17:11:34,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
936,2024-03-11 17:11:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
937,2024-03-11 17:11:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
938,2024-03-11 17:12:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
939,2024-03-11 17:12:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
940,2024-03-11 17:12:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
941,2024-03-11 17:12:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
942,2024-03-11 17:13:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
943,2024-03-11 17:13:53,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
944,2024-03-11 17:13:54,34.107.243.93,192.168.182.130,44766,TCP,Deny,34,False
945,2024-03-11 17:14:09,172.217.20.174,192.168.182.130,35140,TCP,Deny,34,False
946,2024-03-11 17:14:09,172.217.20.174,192.168.182.130,35140,TCP,Deny,34,False
947,2024-03-11 17:14:54,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
948,2024-03-11 17:15:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
949,2024-03-11 17:15:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
950,2024-03-11 17:15:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
951,2024-03-11 17:15:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
952,2024-03-11 17:16:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
953,2024-03-11 17:16:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
954,2024-03-11 17:16:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
955,2024-03-11 17:16:54,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
956,2024-03-11 17:17:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
957,2024-03-11 17:18:28,192.168.182.2,192.168.182.130,60504,UDP,Permit,6,False
958,2024-03-11 17:18:28,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
959,2024-03-11 17:18:28,34.117.237.239,192.168.182.130,45592,TCP,Deny,34,False
960,2024-03-11 17:18:28,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
961,2024-03-11 17:18:28,34.117.237.239,192.168.182.130,45592,TCP,Deny,34,False
962,2024-03-11 17:18:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
963,2024-03-11 17:18:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
964,2024-03-11 17:18:54,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
965,2024-03-11 17:19:27,34.117.237.239,192.168.182.130,45592,TCP,Deny,34,False
966,2024-03-11 17:19:27,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
967,2024-03-11 17:19:27,34.117.237.239,192.168.182.130,45592,TCP,Deny,34,False
968,2024-03-11 17:19:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
969,2024-03-11 17:19:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
970,2024-03-11 17:19:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
971,2024-03-11 17:19:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
972,2024-03-11 17:19:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
973,2024-03-11 17:19:53,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
974,2024-03-11 17:20:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
975,2024-03-11 17:20:26,34.117.237.239,192.168.182.130,45592,TCP,Deny,34,False
976,2024-03-11 17:20:26,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
977,2024-03-11 17:21:19,34.117.237.239,192.168.182.130,45592,TCP,Deny,34,False
978,2024-03-11 17:21:19,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
979,2024-03-11 17:21:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
980,2024-03-11 17:21:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
981,2024-03-11 17:21:53,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
982,2024-03-11 17:22:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
983,2024-03-11 17:23:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
984,2024-03-11 17:23:34,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
985,2024-03-11 17:23:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
986,2024-03-11 17:23:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
987,2024-03-11 17:24:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
988,2024-03-11 17:24:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
989,2024-03-11 17:24:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
990,2024-03-11 17:24:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
991,2024-03-11 17:25:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
992,2024-03-11 17:25:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
993,2024-03-11 17:25:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
994,2024-03-11 17:26:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
995,2024-03-11 17:26:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
996,2024-03-11 17:26:54,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
997,2024-03-11 17:26:54,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
998,2024-03-11 17:27:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
999,2024-03-11 17:27:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1000,2024-03-11 17:27:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1001,2024-03-11 17:27:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1002,2024-03-11 17:27:53,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1003,2024-03-11 17:28:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1004,2024-03-11 17:28:31,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
1005,2024-03-11 17:28:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1006,2024-03-11 17:28:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1007,2024-03-11 17:28:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1008,2024-03-11 17:28:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1009,2024-03-11 17:28:54,34.107.243.93,192.168.182.130,44766,TCP,Deny,34,False
1010,2024-03-11 17:28:54,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1011,2024-03-11 17:28:55,34.107.243.93,192.168.182.130,44766,TCP,Deny,34,False
1012,2024-03-11 17:29:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1013,2024-03-11 17:29:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1014,2024-03-11 17:29:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1015,2024-03-11 17:30:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1016,2024-03-11 17:31:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1017,2024-03-11 17:31:53,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1018,2024-03-11 17:32:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1019,2024-03-11 17:32:54,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1020,2024-03-11 17:32:54,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1021,2024-03-11 17:33:28,192.168.182.2,192.168.182.130,47072,UDP,Permit,6,False
1022,2024-03-11 17:33:28,34.117.237.239,192.168.182.130,37732,TCP,Deny,34,False
1023,2024-03-11 17:33:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1024,2024-03-11 17:33:50,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1025,2024-03-11 17:33:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1026,2024-03-11 17:33:54,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1027,2024-03-11 17:33:54,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1028,2024-03-11 17:33:55,34.107.243.93,192.168.182.130,44766,TCP,Deny,34,False
1029,2024-03-11 17:34:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1030,2024-03-11 17:34:27,34.117.237.239,192.168.182.130,37732,TCP,Deny,34,False
1031,2024-03-11 17:34:54,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1032,2024-03-11 17:34:54,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1033,2024-03-11 17:35:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1034,2024-03-11 17:35:34,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1035,2024-03-11 17:35:48,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1036,2024-03-11 17:35:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1037,2024-03-11 17:36:04,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1038,2024-03-11 17:36:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1039,2024-03-11 17:36:19,34.117.237.239,192.168.182.130,37732,TCP,Deny,34,False
1040,2024-03-11 17:36:20,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1041,2024-03-11 17:36:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1042,2024-03-11 17:36:53,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1043,2024-03-11 17:36:53,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1044,2024-03-11 17:37:20,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1045,2024-03-11 17:37:21,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1046,2024-03-11 17:37:21,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1047,2024-03-11 17:37:23,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1048,2024-03-11 17:37:23,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1049,2024-03-11 17:37:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1050,2024-03-11 17:37:34,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1051,2024-03-11 17:37:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1052,2024-03-11 17:37:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1053,2024-03-11 17:37:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1054,2024-03-11 17:37:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1055,2024-03-11 17:38:22,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1056,2024-03-11 17:38:22,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1057,2024-03-11 17:38:22,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1058,2024-03-11 17:38:22,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1059,2024-03-11 17:38:25,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1060,2024-03-11 17:38:25,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1061,2024-03-11 17:38:25,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1062,2024-03-11 17:38:37,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1063,2024-03-11 17:39:48,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
1064,2024-03-11 17:39:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1065,2024-03-11 17:39:49,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
1066,2024-03-11 17:39:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1067,2024-03-11 17:39:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1068,2024-03-11 17:39:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1069,2024-03-11 17:39:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1070,2024-03-11 17:40:07,192.168.182.2,192.168.182.130,42362,UDP,Permit,6,False
1071,2024-03-11 17:40:07,142.250.74.238,192.168.182.130,57194,TCP,Deny,34,False
1072,2024-03-11 17:40:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1073,2024-03-11 17:40:44,142.250.74.238,192.168.182.130,57194,TCP,Deny,34,False
1074,2024-03-11 17:40:44,142.250.74.238,192.168.182.130,57194,TCP,Deny,34,False
1075,2024-03-11 17:40:44,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1076,2024-03-11 17:40:44,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1077,2024-03-11 17:40:44,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1078,2024-03-11 17:41:19,192.168.182.2,192.168.182.130,42421,UDP,Permit,6,False
1079,2024-03-11 17:41:19,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1080,2024-03-11 17:41:19,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1081,2024-03-11 17:41:19,172.217.20.174,192.168.182.130,42060,TCP,Deny,34,False
1082,2024-03-11 17:41:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1083,2024-03-11 17:41:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1084,2024-03-11 17:41:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1085,2024-03-11 17:42:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1086,2024-03-11 17:42:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1087,2024-03-11 17:42:53,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1088,2024-03-11 17:43:33,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1089,2024-03-11 17:43:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1090,2024-03-11 17:43:35,142.250.74.238,192.168.182.130,57194,TCP,Deny,34,False
1091,2024-03-11 17:43:35,142.250.74.238,192.168.182.130,57194,TCP,Deny,34,False
1092,2024-03-11 17:43:35,142.250.74.238,192.168.182.130,57194,TCP,Deny,34,False
1093,2024-03-11 17:43:37,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1094,2024-03-11 17:43:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1095,2024-03-11 17:43:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1096,2024-03-11 17:43:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1097,2024-03-11 17:43:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1098,2024-03-11 17:43:55,34.107.243.93,192.168.182.130,44766,TCP,Deny,34,False
1099,2024-03-11 17:44:10,172.217.20.174,192.168.182.130,42060,TCP,Deny,34,False
1100,2024-03-11 17:44:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1101,2024-03-11 17:44:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1102,2024-03-11 17:44:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1103,2024-03-11 17:44:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1104,2024-03-11 17:44:38,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1105,2024-03-11 17:44:53,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1106,2024-03-11 17:44:53,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1107,2024-03-11 17:44:53,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1108,2024-03-11 17:44:53,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1109,2024-03-11 17:44:54,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1110,2024-03-11 17:45:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1111,2024-03-11 17:45:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1112,2024-03-11 17:46:53,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1113,2024-03-11 17:46:53,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1114,2024-03-11 17:46:53,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1115,2024-03-11 17:46:53,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1116,2024-03-11 17:47:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1117,2024-03-11 17:47:34,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1118,2024-03-11 17:47:34,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1119,2024-03-11 17:47:34,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1120,2024-03-11 17:47:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1121,2024-03-11 17:47:54,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1122,2024-03-11 17:48:28,192.168.182.2,192.168.182.130,36236,UDP,Permit,6,False
1123,2024-03-11 17:48:28,34.117.237.239,192.168.182.130,46388,TCP,Deny,34,False
1124,2024-03-11 17:48:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1125,2024-03-11 17:48:52,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1126,2024-03-11 17:48:52,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1127,2024-03-11 17:48:54,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1128,2024-03-11 17:48:55,34.107.243.93,192.168.182.130,44766,TCP,Deny,34,False
1129,2024-03-11 17:49:27,34.117.237.239,192.168.182.130,46388,TCP,Deny,34,False
1130,2024-03-11 17:49:27,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1131,2024-03-11 17:49:27,34.117.237.239,192.168.182.130,46388,TCP,Deny,34,False
1132,2024-03-11 17:49:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1133,2024-03-11 17:49:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1134,2024-03-11 17:49:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1135,2024-03-11 17:49:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1136,2024-03-11 17:49:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1137,2024-03-11 17:49:54,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1138,2024-03-11 17:50:26,34.117.237.239,192.168.182.130,46388,TCP,Deny,34,False
1139,2024-03-11 17:50:26,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1140,2024-03-11 17:51:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1141,2024-03-11 17:51:54,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1142,2024-03-11 17:53:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1143,2024-03-11 17:53:34,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1144,2024-03-11 17:53:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1145,2024-03-11 17:53:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1146,2024-03-11 17:53:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1147,2024-03-11 17:54:54,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1148,2024-03-11 17:55:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1149,2024-03-11 17:55:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1150,2024-03-11 17:55:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1151,2024-03-11 17:56:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1152,2024-03-11 17:56:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1153,2024-03-11 17:56:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1154,2024-03-11 17:56:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1155,2024-03-11 17:56:52,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1156,2024-03-11 17:56:52,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1157,2024-03-11 17:56:52,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1158,2024-03-11 17:56:52,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1159,2024-03-11 17:57:36,192.168.182.131,192.168.182.130,1,TCP,Deny,34,False
1160,2024-03-11 17:57:54,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1161,2024-03-11 17:58:52,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1162,2024-03-11 17:58:52,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1163,2024-03-11 17:58:54,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1164,2024-03-11 17:58:59,192.168.182.2,192.168.182.130,39843,UDP,Permit,6,False
1165,2024-03-11 17:58:59,34.107.243.93,192.168.182.130,44330,TCP,Deny,34,False
1166,2024-03-11 17:58:59,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1167,2024-03-11 17:59:34,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1168,2024-03-11 17:59:48,192.168.182.131,192.168.182.130,21,TCP,Permit,3,False
1169,2024-03-11 17:59:48,192.168.182.131,192.168.182.130,21,TCP,Permit,3,False
1170,2024-03-11 17:59:48,192.168.182.131,192.168.182.130,21,TCP,Permit,3,False
1171,2024-03-11 17:59:48,192.168.182.131,192.168.182.130,21,TCP,Permit,3,False
1172,2024-03-11 17:59:48,192.168.182.131,192.168.182.130,21,TCP,Permit,3,False
1173,2024-03-11 17:59:51,172.217.20.195,192.168.182.130,46808,TCP,Deny,34,False
1174,2024-03-11 17:59:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1175,2024-03-11 17:59:51,192.168.182.131,192.168.182.130,21,TCP,Permit,3,False
1176,2024-03-11 17:59:51,192.168.182.131,192.168.182.130,21,TCP,Permit,3,False
1177,2024-03-11 17:59:51,192.168.182.131,192.168.182.130,21,TCP,Permit,3,False
1178,2024-03-11 17:59:52,192.168.182.2,192.168.182.130,51439,UDP,Permit,6,False
1179,2024-03-11 18:00:19,192.168.182.131,192.168.182.130,443,TCP,Deny,34,False
1180,2024-03-11 18:00:20,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
1181,2024-03-11 18:00:20,192.168.182.131,192.168.182.130,55322,TCP,Deny,34,False
1182,2024-03-11 18:00:21,192.168.182.131,192.168.182.130,53856,TCP,Deny,34,False
1183,2024-03-11 18:00:22,192.168.182.131,192.168.182.130,33422,TCP,Deny,34,False
1184,2024-03-11 18:00:23,192.168.182.131,192.168.182.130,58251,TCP,Deny,34,False
1185,2024-03-11 18:00:24,192.168.182.131,192.168.182.130,40738,TCP,Deny,34,False
1186,2024-03-11 18:00:27,192.168.182.131,192.168.182.130,12697,TCP,Deny,34,False
1187,2024-03-11 18:00:28,192.168.182.131,192.168.182.130,4093,TCP,Deny,34,False
1188,2024-03-11 18:00:30,192.168.182.131,192.168.182.130,51000,TCP,Deny,34,False
1189,2024-03-11 18:00:54,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1190,2024-03-11 18:00:54,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1191,2024-03-11 18:00:55,34.149.100.209,192.168.182.130,40168,TCP,Deny,34,False
1192,2024-03-11 18:01:51,172.217.20.195,192.168.182.130,45440,TCP,Deny,34,False
1193,2024-03-11 18:01:52,172.217.20.195,192.168.182.130,45440,TCP,Deny,34,False
1194,2024-03-11 18:02:14,159.84.181.226,192.168.182.130,44928,TCP,Deny,34,False
1195,2024-03-11 18:03:04,192.168.182.131,192.168.182.130,3389,TCP,Deny,34,False
1196,2024-03-11 18:03:04,192.168.182.131,192.168.182.130,3306,TCP,Permit,5,False
1197,2024-03-11 18:03:04,192.168.182.131,192.168.182.130,111,TCP,Deny,34,False
1198,2024-03-11 18:03:04,192.168.182.131,192.168.182.130,80,TCP,Permit,4,False
1199,2024-03-11 18:03:04,192.168.182.131,192.168.182.130,21,TCP,Permit,3,False
1200,2024-03-11 18:03:04,192.168.182.131,192.168.182.130,23,TCP,Permit,2,False
1201,2024-03-11 18:03:06,192.168.182.131,192.168.182.130,4015,TCP,Deny,34,False
